feature_set,window_size,n_components,clipping_threshold,kernel,C,epsilon,gamma,degree,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
B,15,15,125,poly,0.1,0.01,scale,3,50.5986023225608,0.8392946610039296,20.90968477349195,26.878343307258227
B,15,15,125,poly,0.1,0.01,0.01,2,138.51690073709042,0.6261970125822395,25.72538755013709,33.0742334251586
B,15,15,125,poly,0.1,0.01,0.01,3,73.00415864965227,0.8302889843706082,22.07891082620813,28.675885746329687
B,15,15,125,poly,0.1,0.1,scale,2,137.94616266617817,0.6404886640984021,24.810988908766895,32.54724841123202
B,15,15,125,poly,0.1,0.1,scale,3,50.55481098298,0.8392950286565736,20.909747819580595,26.875730366778704
B,15,15,125,poly,0.1,0.1,0.01,2,138.4672150893808,0.6261973850212871,25.726485064666537,33.07306377493244
B,15,15,125,poly,0.1,0.1,0.01,3,73.05438821063247,0.8302975738467765,22.07846416293249,28.67855562612909
B,15,15,125,poly,1.0,0.01,scale,2,149.67046248700626,0.6596792380140111,24.08443151943545,32.03730190298317
B,15,15,125,poly,1.0,0.01,scale,3,21.851931326316347,0.8506406339721087,17.71311885720408,22.496253455106658
B,15,15,125,poly,1.0,0.01,0.01,2,139.5223982534339,0.6511421156574839,24.348476247461186,32.20974744997157
B,15,15,125,poly,1.0,0.01,0.01,3,44.047962130899386,0.8412965809922905,20.472286499052213,26.2238902761026
B,15,15,125,poly,1.0,0.1,scale,2,149.60034136133004,0.659672520574295,24.086714745243626,32.03704748544396
B,15,15,125,poly,1.0,0.1,scale,3,21.816879762075278,0.8506559514115037,17.71325200387321,22.494104424659565
B,15,15,125,poly,1.0,0.1,0.01,2,139.46927160441254,0.6511383300192185,24.348477278557176,32.208472348241365
B,15,15,125,poly,1.0,0.1,0.01,3,44.059232927972985,0.8412776977651817,20.473059969011427,26.224680128766423
B,15,15,125,poly,10.0,0.01,scale,2,154.7701023384421,0.6609608713975583,23.995888358264363,31.761314902005463
B,15,15,125,poly,10.0,0.01,scale,3,15.894358790994824,0.8522746416499498,15.801369629145077,20.35272662876056
B,15,15,125,poly,10.0,0.01,0.01,2,153.73392577475957,0.6619761952373475,23.98015377986338,31.86089292798436
B,15,15,125,poly,10.0,0.01,0.01,3,19.3615079196773,0.8521967384649571,17.09145989648244,21.76166235690962
B,15,15,125,poly,10.0,0.1,scale,2,154.6761691854751,0.6609562581830729,23.993048000365174,31.75849878362664
B,15,15,125,poly,10.0,0.1,scale,3,15.866552649550348,0.8522701829266431,15.799245793089028,20.3499276865016
B,15,15,125,poly,10.0,0.1,0.01,2,153.22387133962076,0.6620802274522144,23.976652953757387,31.8536962928584
B,15,15,125,poly,10.0,0.1,0.01,3,19.3278601847231,0.8522122109134148,17.091028395528546,21.758385078073257
B,15,15,130,rbf,0.1,0.01,scale,2,11.448919992048152,0.8458158836897075,12.453338949368051,17.857097695193588
B,15,15,130,rbf,0.1,0.01,scale,3,11.448919992048152,0.8458158836897075,12.453338949368051,17.857097695193588
B,15,15,130,rbf,0.1,0.01,0.01,2,10.917537773125224,0.8500575791904719,11.967438830179937,17.402102622783183
B,15,15,130,rbf,0.1,0.01,0.01,3,10.917537773125224,0.8500575791904719,11.967438830179937,17.402102622783183
B,15,15,130,rbf,0.1,0.1,scale,2,11.446896011154532,0.8458024396238051,12.454100978160644,17.856936033727766
B,15,15,130,rbf,0.1,0.1,scale,3,11.446896011154532,0.8458024396238051,12.454100978160644,17.856936033727766
B,15,15,130,rbf,0.1,0.1,0.01,2,10.922459573083056,0.8500562680972588,11.967703913786115,17.402650055085047
B,15,15,130,rbf,0.1,0.1,0.01,3,10.922459573083056,0.8500562680972588,11.967703913786115,17.402650055085047
B,15,15,130,rbf,1.0,0.01,scale,2,9.445366966947194,0.8600742813118822,10.437627670646886,16.113890473846414
B,15,15,130,rbf,1.0,0.01,scale,3,9.445366966947194,0.8600742813118822,10.437627670646886,16.113890473846414
B,15,15,130,rbf,1.0,0.01,0.01,2,9.24456561537392,0.8634074809367105,10.421379191794385,16.1241357232362
B,15,15,130,rbf,1.0,0.01,0.01,3,9.24456561537392,0.8634074809367105,10.421379191794385,16.1241357232362
B,15,15,130,rbf,1.0,0.1,scale,2,9.445628540454384,0.8600241514023728,10.438746151168376,16.114846474962008
B,15,15,130,rbf,1.0,0.1,scale,3,9.445628540454384,0.8600241514023728,10.438746151168376,16.114846474962008
B,15,15,130,rbf,1.0,0.1,0.01,2,9.23813213693651,0.8634029185536752,10.42286377667055,16.12361958256427
B,15,15,130,rbf,1.0,0.1,0.01,3,9.23813213693651,0.8634029185536752,10.42286377667055,16.12361958256427
B,15,15,130,rbf,10.0,0.01,scale,2,10.469714527256276,0.8617326459212254,10.16649516575032,16.199526655221955
B,15,15,130,rbf,10.0,0.01,scale,3,10.469714527256276,0.8617326459212254,10.16649516575032,16.199526655221955
B,15,15,130,rbf,10.0,0.01,0.01,2,9.587547964764465,0.864186777474616,10.15510326954587,16.043465865291857
B,15,15,130,rbf,10.0,0.01,0.01,3,9.587547964764465,0.864186777474616,10.15510326954587,16.043465865291857
B,15,15,130,rbf,10.0,0.1,scale,2,10.483264325105646,0.8617414850286483,10.16694710943116,16.201186120908154
B,15,15,130,rbf,10.0,0.1,scale,3,10.483264325105646,0.8617414850286483,10.16694710943116,16.201186120908154
B,15,15,130,rbf,10.0,0.1,0.01,2,9.588037765097717,0.8642196578903786,10.15182313729036,16.040530144493527
B,15,15,130,rbf,10.0,0.1,0.01,3,9.588037765097717,0.8642196578903786,10.15182313729036,16.040530144493527
B,15,15,130,linear,0.1,0.01,scale,2,6.591228312465138,0.8597523168935313,13.267393648932543,17.603601635877897
B,15,15,130,linear,0.1,0.01,scale,3,6.591228312465138,0.8597523168935313,13.267393648932543,17.603601635877897
B,15,15,130,linear,0.1,0.01,0.01,2,6.591228312465138,0.8597523168935313,13.267393648932543,17.603601635877897
B,15,15,130,linear,0.1,0.01,0.01,3,6.591228312465138,0.8597523168935313,13.267393648932543,17.603601635877897
B,15,15,130,linear,0.1,0.1,scale,2,6.593554916863224,0.8597555564735145,13.2654776841915,17.603210611758527
B,15,15,130,linear,0.1,0.1,scale,3,6.593554916863224,0.8597555564735145,13.2654776841915,17.603210611758527
B,15,15,130,linear,0.1,0.1,0.01,2,6.593554916863224,0.8597555564735145,13.2654776841915,17.603210611758527
B,15,15,130,linear,0.1,0.1,0.01,3,6.593554916863224,0.8597555564735145,13.2654776841915,17.603210611758527
B,15,15,130,linear,1.0,0.01,scale,2,6.596815469584338,0.8597584846217681,13.257090384211002,17.598455722958878
B,15,15,130,linear,1.0,0.01,scale,3,6.596815469584338,0.8597584846217681,13.257090384211002,17.598455722958878
B,15,15,130,linear,1.0,0.01,0.01,2,6.596815469584338,0.8597584846217681,13.257090384211002,17.598455722958878
B,15,15,130,linear,1.0,0.01,0.01,3,6.596815469584338,0.8597584846217681,13.257090384211002,17.598455722958878
B,15,15,130,linear,1.0,0.1,scale,2,6.594771479434589,0.8597484271524836,13.257992791667416,17.59911091653867
B,15,15,130,linear,1.0,0.1,scale,3,6.594771479434589,0.8597484271524836,13.257992791667416,17.59911091653867
B,15,15,130,linear,1.0,0.1,0.01,2,6.594771479434589,0.8597484271524836,13.257992791667416,17.59911091653867
B,15,15,130,linear,1.0,0.1,0.01,3,6.594771479434589,0.8597484271524836,13.257992791667416,17.59911091653867
B,15,15,130,linear,10.0,0.01,scale,2,6.5973160788583485,0.8597557776827065,13.256392239596089,17.59832186535654
B,15,15,130,linear,10.0,0.01,scale,3,6.5973160788583485,0.8597557776827065,13.256392239596089,17.59832186535654
B,15,15,130,linear,10.0,0.01,0.01,2,6.5973160788583485,0.8597557776827065,13.256392239596089,17.59832186535654
B,15,15,130,linear,10.0,0.01,0.01,3,6.5973160788583485,0.8597557776827065,13.256392239596089,17.59832186535654
B,15,15,130,linear,10.0,0.1,scale,2,6.59502837087634,0.8597501234429338,13.257043340160532,17.598623230086073
B,15,15,130,linear,10.0,0.1,scale,3,6.59502837087634,0.8597501234429338,13.257043340160532,17.598623230086073
B,15,15,130,linear,10.0,0.1,0.01,2,6.59502837087634,0.8597501234429338,13.257043340160532,17.598623230086073
B,15,15,130,linear,10.0,0.1,0.01,3,6.59502837087634,0.8597501234429338,13.257043340160532,17.598623230086073
B,15,15,130,poly,0.1,0.01,scale,2,138.05626312593554,0.6405229976760817,24.812396924619502,32.55142785991444
B,15,15,130,poly,0.1,0.01,scale,3,56.53898967801034,0.837708282703462,20.62778704858412,27.074709365933785
B,15,15,130,poly,0.1,0.01,0.01,2,138.51528963485657,0.6261967834126209,25.72539338381596,33.07419559649925
B,15,15,130,poly,0.1,0.01,0.01,3,83.21377466753233,0.8290597629335024,21.826952219877107,29.00427051365553
B,15,15,130,poly,0.1,0.1,scale,2,138.01341721165844,0.6405211200744857,24.810658584868207,32.55022592581516
B,15,15,130,poly,0.1,0.1,scale,3,56.55518976191977,0.8376982713312179,20.627041353045563,27.07580946452406
B,15,15,130,poly,0.1,0.1,0.01,2,138.46560129811218,0.6261978481078339,25.726493067521925,33.073026054510564
B,15,15,130,poly,0.1,0.1,0.01,3,83.2135903263549,0.8290435344541507,21.826664449210757,29.004418023984947
B,15,15,130,poly,1.0,0.01,scale,2,174.91921325033402,0.6583520369030467,24.09896120807849,32.5199135031164
B,15,15,130,poly,1.0,0.01,scale,3,24.31339789053771,0.8491273754855719,17.346312077412897,22.595392290733905
B,15,15,130,poly,1.0,0.01,0.01,2,148.02746525108654,0.6513666605467611,24.35000514205629,32.42364934844207
B,15,15,130,poly,1.0,0.01,0.01,3,49.49527769716035,0.8393163391648887,20.18459866346928,26.434027694741587
B,15,15,130,poly,1.0,0.1,scale,2,174.89063133541586,0.6583752894429062,24.099978251351608,32.52119105782439
B,15,15,130,poly,1.0,0.1,scale,3,24.299328796729448,0.8491133045148569,17.345591616958437,22.59419214982351
B,15,15,130,poly,1.0,0.1,0.01,2,148.02606334246906,0.6513619705074596,24.350814688895404,32.423437550623355
B,15,15,130,poly,1.0,0.1,0.01,3,49.471126141413706,0.8393360404959129,20.18593052819581,26.43348833093928
B,15,15,130,poly,10.0,0.01,scale,2,196.0370217207315,0.6590450148624016,23.96285847502961,32.44879652976839
B,15,15,130,poly,10.0,0.01,scale,3,18.155452686124956,0.8511747829088808,15.351099741245257,20.34695075507458
B,15,15,130,poly,10.0,0.01,0.01,2,194.144956768306,0.659688037515051,23.97986781510509,32.56309509758216
B,15,15,130,poly,10.0,0.01,0.01,3,21.527737747847755,0.8508849681962921,16.701488812127035,21.827918100299907
B,15,15,130,poly,10.0,0.1,scale,2,196.0742546478459,0.6591029608451561,23.96181835337927,32.449982567152986
B,15,15,130,poly,10.0,0.1,scale,3,18.1894197237409,0.8511266597572893,15.352135957327798,20.34693817714527
B,15,15,130,poly,10.0,0.1,0.01,2,194.10886794468385,0.6596792007629617,23.983437950931084,32.5666319400018
B,15,15,130,poly,10.0,0.1,0.01,3,21.53053111513983,0.8508955757134842,16.70078403723682,21.828541984402115
B,15,20,115,rbf,0.1,0.01,scale,2,6.870911307334353,0.8586981280994074,11.556027635723684,15.892785312752988
B,15,20,115,rbf,0.1,0.01,scale,3,6.870911307334353,0.8586981280994074,11.556027635723684,15.892785312752988
B,15,20,115,rbf,0.1,0.01,0.01,2,6.025986084107495,0.8643352041932199,10.859491522159724,15.146669425903015
B,15,20,115,rbf,0.1,0.01,0.01,3,6.025986084107495,0.8643352041932199,10.859491522159724,15.146669425903015
B,15,20,115,rbf,0.1,0.1,scale,2,6.864251831470258,0.858706200715915,11.557274087649729,15.891751854899724
B,15,20,115,rbf,0.1,0.1,scale,3,6.864251831470258,0.858706200715915,11.557274087649729,15.891751854899724
B,15,20,115,rbf,0.1,0.1,0.01,2,6.026246607950108,0.8643224118678315,10.859734574507703,15.147996998796367
B,15,20,115,rbf,0.1,0.1,0.01,3,6.026246607950108,0.8643224118678315,10.859734574507703,15.147996998796367
B,15,20,115,rbf,1.0,0.01,scale,2,5.282484032097701,0.8742186956693663,9.442367520009268,13.910056633295293
B,15,20,115,rbf,1.0,0.01,scale,3,5.282484032097701,0.8742186956693663,9.442367520009268,13.910056633295293
B,15,20,115,rbf,1.0,0.01,0.01,2,5.162923357994549,0.878428242004875,9.310181855882448,13.862467485361217
B,15,20,115,rbf,1.0,0.01,0.01,3,5.162923357994549,0.878428242004875,9.310181855882448,13.862467485361217
B,15,20,115,rbf,1.0,0.1,scale,2,5.285346305394608,0.8741544846789026,9.443698226884882,13.91160445120419
B,15,20,115,rbf,1.0,0.1,scale,3,5.285346305394608,0.8741544846789026,9.443698226884882,13.91160445120419
B,15,20,115,rbf,1.0,0.1,0.01,2,5.155777689027545,0.8784643709274194,9.30662178033878,13.85772087820817
B,15,20,115,rbf,1.0,0.1,0.01,3,5.155777689027545,0.8784643709274194,9.30662178033878,13.85772087820817
B,15,20,115,rbf,10.0,0.01,scale,2,5.499387017118221,0.8774210674146821,8.811272384432794,13.75549429130329
B,15,20,115,rbf,10.0,0.01,scale,3,5.499387017118221,0.8774210674146821,8.811272384432794,13.75549429130329
B,15,20,115,rbf,10.0,0.01,0.01,2,5.185960058001955,0.8806300090803687,8.83303121980737,13.659413943121242
B,15,20,115,rbf,10.0,0.01,0.01,3,5.185960058001955,0.8806300090803687,8.83303121980737,13.659413943121242
B,15,20,115,rbf,10.0,0.1,scale,2,5.499843822943022,0.8774103387874257,8.812197592236085,13.755137209781315
B,15,20,115,rbf,10.0,0.1,scale,3,5.499843822943022,0.8774103387874257,8.812197592236085,13.755137209781315
B,15,20,115,rbf,10.0,0.1,0.01,2,5.181652707982303,0.8806213147997326,8.8334094211565,13.657818498895164
B,15,20,115,rbf,10.0,0.1,0.01,3,5.181652707982303,0.8806213147997326,8.8334094211565,13.657818498895164
B,15,20,115,linear,0.1,0.01,scale,2,4.382915649819935,0.8772850750802113,12.69808467875074,15.880847990602376
B,15,20,115,linear,0.1,0.01,scale,3,4.382915649819935,0.8772850750802113,12.69808467875074,15.880847990602376
B,15,20,115,linear,0.1,0.01,0.01,2,4.382915649819935,0.8772850750802113,12.69808467875074,15.880847990602376
B,15,20,115,linear,0.1,0.01,0.01,3,4.382915649819935,0.8772850750802113,12.69808467875074,15.880847990602376
B,15,20,115,linear,0.1,0.1,scale,2,4.38411663206204,0.8772863874552262,12.698801588760542,15.881779769950851
B,15,20,115,linear,0.1,0.1,scale,3,4.38411663206204,0.8772863874552262,12.698801588760542,15.881779769950851
B,15,20,115,linear,0.1,0.1,0.01,2,4.38411663206204,0.8772863874552262,12.698801588760542,15.881779769950851
B,15,20,115,linear,0.1,0.1,0.01,3,4.38411663206204,0.8772863874552262,12.698801588760542,15.881779769950851
B,15,20,115,linear,1.0,0.01,scale,2,4.382816943925705,0.8772595807453041,12.695147779906748,15.879376328311588
B,15,20,115,linear,1.0,0.01,scale,3,4.382816943925705,0.8772595807453041,12.695147779906748,15.879376328311588
B,15,20,115,linear,1.0,0.01,0.01,2,4.382816943925705,0.8772595807453041,12.695147779906748,15.879376328311588
B,15,20,115,linear,1.0,0.01,0.01,3,4.382816943925705,0.8772595807453041,12.695147779906748,15.879376328311588
B,15,20,115,linear,1.0,0.1,scale,2,4.381577204826464,0.877257356935033,12.694406844911196,15.878687207640406
B,15,20,115,linear,1.0,0.1,scale,3,4.381577204826464,0.877257356935033,12.694406844911196,15.878687207640406
B,15,20,115,linear,1.0,0.1,0.01,2,4.381577204826464,0.877257356935033,12.694406844911196,15.878687207640406
B,15,20,115,linear,1.0,0.1,0.01,3,4.381577204826464,0.877257356935033,12.694406844911196,15.878687207640406
B,15,20,115,linear,10.0,0.01,scale,2,4.382548095966929,0.8772569990961173,12.69498181074616,15.879222257318002
B,15,20,115,linear,10.0,0.01,scale,3,4.382548095966929,0.8772569990961173,12.69498181074616,15.879222257318002
B,15,20,115,linear,10.0,0.01,0.01,2,4.382548095966929,0.8772569990961173,12.69498181074616,15.879222257318002
B,15,20,115,linear,10.0,0.01,0.01,3,4.382548095966929,0.8772569990961173,12.69498181074616,15.879222257318002
B,15,20,115,linear,10.0,0.1,scale,2,4.3818728860476615,0.8772613579404325,12.693922522753189,15.878462523083916
B,15,20,115,linear,10.0,0.1,scale,3,4.3818728860476615,0.8772613579404325,12.693922522753189,15.878462523083916
B,15,20,115,linear,10.0,0.1,0.01,2,4.3818728860476615,0.8772613579404325,12.693922522753189,15.878462523083916
B,15,20,115,linear,10.0,0.1,0.01,3,4.3818728860476615,0.8772613579404325,12.693922522753189,15.878462523083916
B,15,20,115,poly,0.1,0.01,scale,2,75.02215902213048,0.6554568582323622,20.736243582692676,28.73985087058828
B,15,20,115,poly,0.1,0.01,scale,3,35.61664512043156,0.8589776694131993,18.171123103698505,24.266265973921072
B,15,20,115,poly,0.1,0.01,0.01,2,86.44536073003276,0.6415897958558257,21.470962474351435,29.674525534294656
B,15,20,115,poly,0.1,0.01,0.01,3,49.98745514321657,0.849278882038794,19.09453609599288,25.916879866707472
B,15,20,115,poly,0.1,0.1,scale,2,74.9875271752586,0.6554612066843817,20.735451114734182,28.737651175724608
B,15,20,115,poly,0.1,0.1,scale,3,35.64179439120846,0.85897497054624,18.172563783884367,24.269420570540245
B,15,20,115,poly,0.1,0.1,0.01,2,86.3993440985219,0.6415788210220736,21.47118363174677,29.672999335945185
B,15,20,115,poly,0.1,0.1,0.01,3,49.99134624362437,0.8492594625572671,19.09472142973204,25.917916050792392
B,15,20,115,poly,1.0,0.01,scale,2,72.03803140090146,0.6784443189290541,20.0045750040362,27.8839388113494
B,15,20,115,poly,1.0,0.01,scale,3,14.447705082911948,0.8704179281650646,15.22529629261876,19.69485202403171
B,15,20,115,poly,1.0,0.01,0.01,2,71.74409632924429,0.6692071560033536,20.26262406429641,28.219062920125385
B,15,20,115,poly,1.0,0.01,0.01,3,28.71363073965123,0.8625547951623215,17.568326478019053,23.26291855151755
B,15,20,115,poly,1.0,0.1,scale,2,72.03871852174056,0.6785235351046824,20.003858897536325,27.883319510089724
B,15,20,115,poly,1.0,0.1,scale,3,14.457346176481286,0.8704156431568155,15.22420929845086,19.695239800151576
B,15,20,115,poly,1.0,0.1,0.01,2,71.73696873413269,0.6692263063944669,20.261239405211,28.21826988564074
B,15,20,115,poly,1.0,0.1,0.01,3,28.754187330799617,0.8625530383194226,17.570191907945457,23.26923710918441
B,15,20,115,poly,10.0,0.01,scale,2,72.20928426946996,0.6825943518803941,19.96261066527396,27.449691763945825
B,15,20,115,poly,10.0,0.01,scale,3,10.70978915334709,0.8697887692605899,13.781190854402183,17.81796868064501
B,15,20,115,poly,10.0,0.01,0.01,2,71.80927576413374,0.6821764559335326,19.911715197939152,27.58717577811661
B,15,20,115,poly,10.0,0.01,0.01,3,12.344166386641628,0.8716454956191425,14.467716301359175,18.72858926150811
B,15,20,115,poly,10.0,0.1,scale,2,72.26943793674334,0.6826946363274731,19.96002646716927,27.44646354038099
B,15,20,115,poly,10.0,0.1,scale,3,10.698776775068833,0.8698137026319352,13.779536996920076,17.815869721791046
B,15,20,115,poly,10.0,0.1,0.01,2,71.8475233608165,0.6821910363704708,19.91283662993545,27.58964338895061
B,15,20,115,poly,10.0,0.1,0.01,3,12.3447291737295,0.8716393396519415,14.46812151006093,18.72883017469081
B,15,20,120,rbf,0.1,0.01,scale,2,8.416601646054621,0.8511283011967541,12.542797450983638,16.997616306778387
B,15,20,120,rbf,0.1,0.01,scale,3,8.416601646054621,0.8511283011967541,12.542797450983638,16.997616306778387
B,15,20,120,rbf,0.1,0.01,0.01,2,7.60049090320012,0.8567884348492509,11.872997363141398,16.301352646033553
B,15,20,120,rbf,0.1,0.01,0.01,3,7.60049090320012,0.8567884348492509,11.872997363141398,16.301352646033553
B,15,20,120,rbf,0.1,0.1,scale,2,8.41450077588696,0.8511457798015482,12.543727231756169,16.998126863441293
B,15,20,120,rbf,0.1,0.1,scale,3,8.41450077588696,0.8511457798015482,12.543727231756169,16.998126863441293
B,15,20,120,rbf,0.1,0.1,0.01,2,7.597941378341273,0.8567713960709261,11.873992295489224,16.301819994268378
B,15,20,120,rbf,0.1,0.1,0.01,3,7.597941378341273,0.8567713960709261,11.873992295489224,16.301819994268378
B,15,20,120,rbf,1.0,0.01,scale,2,6.689010976084019,0.8666159240605305,10.414476979816005,15.019304345007862
B,15,20,120,rbf,1.0,0.01,scale,3,6.689010976084019,0.8666159240605305,10.414476979816005,15.019304345007862
