feature_set,window_size,n_components,clipping_threshold,confidence_threshold,penalizer,l1_ratio,fit_intercept,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
D,25,10,120,0.5,0.0,0.5,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
D,25,10,120,0.5,0.0,1.0,True,,,,
D,25,10,120,0.5,0.0,1.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
D,25,10,120,0.5,0.1,0.0,True,,,,
D,25,10,120,0.5,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,10,120,0.5,0.1,0.5,True,,,,
D,25,10,120,0.5,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
D,25,10,120,0.5,0.1,1.0,True,,,,
D,25,10,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,10,120,0.5,1.0,0.0,True,,,,
D,25,10,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,10,120,0.5,1.0,0.5,True,,,,
D,25,10,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,10,120,0.5,1.0,1.0,True,,,,
D,25,10,120,0.5,1.0,1.0,False,,,,
D,25,10,120,0.95,0.0,0.0,True,,,,
D,25,10,120,0.95,0.0,0.0,False,,,,
D,25,10,120,0.95,0.0,0.5,True,,,,
D,25,10,120,0.95,0.0,0.5,False,,,,
D,25,10,120,0.95,0.0,1.0,True,,,,
D,25,10,120,0.95,0.0,1.0,False,,,,
D,25,10,120,0.95,0.1,0.0,True,,,,
D,25,10,120,0.95,0.1,0.0,False,,,,
D,25,10,120,0.95,0.1,0.5,True,,,,
D,25,10,120,0.95,0.1,0.5,False,,,,
D,25,10,120,0.95,0.1,1.0,True,,,,
D,25,10,120,0.95,0.1,1.0,False,,,,
D,25,10,120,0.95,1.0,0.0,True,,,,
D,25,10,120,0.95,1.0,0.0,False,,,,
D,25,10,120,0.95,1.0,0.5,True,,,,
D,25,10,120,0.95,1.0,0.5,False,,,,
D,25,10,120,0.95,1.0,1.0,True,,,,
D,25,10,120,0.95,1.0,1.0,False,,,,
D,25,10,125,0.3,0.0,0.0,True,,,,
D,25,10,125,0.3,0.0,0.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
D,25,10,125,0.3,0.0,0.5,True,,,,
D,25,10,125,0.3,0.0,0.5,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
D,25,10,125,0.3,0.0,1.0,True,,,,
D,25,10,125,0.3,0.0,1.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
D,25,10,125,0.3,0.1,0.0,True,,,,
D,25,10,125,0.3,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,10,125,0.3,0.1,0.5,True,,,,
D,25,10,125,0.3,0.1,0.5,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
D,25,10,125,0.3,0.1,1.0,True,,,,
D,25,10,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,10,125,0.3,1.0,0.0,True,,,,
D,25,10,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,10,125,0.3,1.0,0.5,True,,,,
D,25,10,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,10,125,0.3,1.0,1.0,True,,,,
D,25,10,125,0.3,1.0,1.0,False,,,,
D,25,10,125,0.5,0.0,0.0,True,,,,
D,25,10,125,0.5,0.0,0.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
D,25,10,125,0.5,0.0,0.5,True,,,,
D,25,10,125,0.5,0.0,0.5,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
D,25,10,125,0.5,0.0,1.0,True,,,,
D,25,10,125,0.5,0.0,1.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
D,25,10,125,0.5,0.1,0.0,True,,,,
D,25,10,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,10,125,0.5,0.1,0.5,True,,,,
D,25,10,125,0.5,0.1,0.5,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
D,25,10,125,0.5,0.1,1.0,True,,,,
D,25,10,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,10,125,0.5,1.0,0.0,True,,,,
D,25,10,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,10,125,0.5,1.0,0.5,True,,,,
D,25,10,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,10,125,0.5,1.0,1.0,True,,,,
D,25,10,125,0.5,1.0,1.0,False,,,,
D,25,10,125,0.95,0.0,0.0,True,,,,
D,25,10,125,0.95,0.0,0.0,False,,,,
D,25,10,125,0.95,0.0,0.5,True,,,,
D,25,10,125,0.95,0.0,0.5,False,,,,
D,25,10,125,0.95,0.0,1.0,True,,,,
D,25,10,125,0.95,0.0,1.0,False,,,,
D,25,10,125,0.95,0.1,0.0,True,,,,
D,25,10,125,0.95,0.1,0.0,False,,,,
D,25,10,125,0.95,0.1,0.5,True,,,,
D,25,10,125,0.95,0.1,0.5,False,,,,
D,25,10,125,0.95,0.1,1.0,True,,,,
D,25,10,125,0.95,0.1,1.0,False,,,,
D,25,10,125,0.95,1.0,0.0,True,,,,
D,25,10,125,0.95,1.0,0.0,False,,,,
D,25,10,125,0.95,1.0,0.5,True,,,,
D,25,10,125,0.95,1.0,0.5,False,,,,
D,25,10,125,0.95,1.0,1.0,True,,,,
D,25,10,125,0.95,1.0,1.0,False,,,,
D,25,15,115,0.3,0.0,0.0,True,,,,
D,25,15,115,0.3,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.3,0.0,0.5,True,,,,
D,25,15,115,0.3,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.3,0.0,1.0,True,,,,
D,25,15,115,0.3,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.3,0.1,0.0,True,,,,
D,25,15,115,0.3,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.3,0.1,0.5,True,,,,
D,25,15,115,0.3,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
D,25,15,115,0.3,0.1,1.0,True,,,,
D,25,15,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,15,115,0.3,1.0,0.0,True,,,,
D,25,15,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.3,1.0,0.5,True,,,,
D,25,15,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.3,1.0,1.0,True,431.0252106000901,0.8149747689396749,43.230084900317244,52.175207901575234
D,25,15,115,0.3,1.0,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,15,115,0.5,0.0,0.0,True,,,,
D,25,15,115,0.5,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.5,0.0,0.5,True,,,,
D,25,15,115,0.5,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.5,0.0,1.0,True,,,,
D,25,15,115,0.5,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.5,0.1,0.0,True,,,,
D,25,15,115,0.5,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.5,0.1,0.5,True,,,,
D,25,15,115,0.5,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
D,25,15,115,0.5,0.1,1.0,True,,,,
D,25,15,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,15,115,0.5,1.0,0.0,True,,,,
D,25,15,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.5,1.0,0.5,True,,,,
D,25,15,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,15,115,0.5,1.0,1.0,True,2019.1876311520957,0.6785461424406375,32.046162974953695,42.6153372435599
D,25,15,115,0.5,1.0,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,15,115,0.95,0.0,0.0,True,,,,
D,25,15,115,0.95,0.0,0.0,False,,,,
D,25,15,115,0.95,0.0,0.5,True,,,,
D,25,15,115,0.95,0.0,0.5,False,,,,
D,25,15,115,0.95,0.0,1.0,True,,,,
D,25,15,115,0.95,0.0,1.0,False,,,,
D,25,15,115,0.95,0.1,0.0,True,,,,
D,25,15,115,0.95,0.1,0.0,False,,,,
D,25,15,115,0.95,0.1,0.5,True,,,,
D,25,15,115,0.95,0.1,0.5,False,,,,
D,25,15,115,0.95,0.1,1.0,True,,,,
D,25,15,115,0.95,0.1,1.0,False,,,,
D,25,15,115,0.95,1.0,0.0,True,,,,
D,25,15,115,0.95,1.0,0.0,False,,,,
D,25,15,115,0.95,1.0,0.5,True,,,,
D,25,15,115,0.95,1.0,0.5,False,,,,
D,25,15,115,0.95,1.0,1.0,True,,,,
D,25,15,115,0.95,1.0,1.0,False,,,,
D,25,15,120,0.3,0.0,0.0,True,,,,
D,25,15,120,0.3,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.3,0.0,0.5,True,,,,
D,25,15,120,0.3,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.3,0.0,1.0,True,,,,
D,25,15,120,0.3,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.3,0.1,0.0,True,,,,
D,25,15,120,0.3,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.3,0.1,0.5,True,,,,
D,25,15,120,0.3,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
D,25,15,120,0.3,0.1,1.0,True,,,,
D,25,15,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,15,120,0.3,1.0,0.0,True,,,,
D,25,15,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.3,1.0,0.5,True,,,,
D,25,15,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.3,1.0,1.0,True,568.0014672696427,0.8093281345717451,45.24458815273449,53.98806885437138
D,25,15,120,0.3,1.0,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,15,120,0.5,0.0,0.0,True,,,,
D,25,15,120,0.5,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.5,0.0,0.5,True,,,,
D,25,15,120,0.5,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.5,0.0,1.0,True,,,,
D,25,15,120,0.5,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.5,0.1,0.0,True,,,,
D,25,15,120,0.5,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.5,0.1,0.5,True,,,,
D,25,15,120,0.5,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
D,25,15,120,0.5,0.1,1.0,True,,,,
D,25,15,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,15,120,0.5,1.0,0.0,True,,,,
D,25,15,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.5,1.0,0.5,True,,,,
D,25,15,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,15,120,0.5,1.0,1.0,True,2020.0258697227619,0.6730097783947533,30.128339880223347,42.36289119949185
D,25,15,120,0.5,1.0,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,15,120,0.95,0.0,0.0,True,,,,
D,25,15,120,0.95,0.0,0.0,False,,,,
D,25,15,120,0.95,0.0,0.5,True,,,,
D,25,15,120,0.95,0.0,0.5,False,,,,
D,25,15,120,0.95,0.0,1.0,True,,,,
D,25,15,120,0.95,0.0,1.0,False,,,,
D,25,15,120,0.95,0.1,0.0,True,,,,
D,25,15,120,0.95,0.1,0.0,False,,,,
D,25,15,120,0.95,0.1,0.5,True,,,,
D,25,15,120,0.95,0.1,0.5,False,,,,
D,25,15,120,0.95,0.1,1.0,True,,,,
D,25,15,120,0.95,0.1,1.0,False,,,,
D,25,15,120,0.95,1.0,0.0,True,,,,
D,25,15,120,0.95,1.0,0.0,False,,,,
D,25,15,120,0.95,1.0,0.5,True,,,,
D,25,15,120,0.95,1.0,0.5,False,,,,
D,25,15,120,0.95,1.0,1.0,True,,,,
D,25,15,120,0.95,1.0,1.0,False,,,,
D,25,15,125,0.3,0.0,0.0,True,,,,
D,25,15,125,0.3,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.3,0.0,0.5,True,,,,
D,25,15,125,0.3,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.3,0.0,1.0,True,,,,
D,25,15,125,0.3,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.3,0.1,0.0,True,,,,
D,25,15,125,0.3,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.3,0.1,0.5,True,,,,
D,25,15,125,0.3,0.1,0.5,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
D,25,15,125,0.3,0.1,1.0,True,,,,
D,25,15,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,15,125,0.3,1.0,0.0,True,,,,
D,25,15,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.3,1.0,0.5,True,,,,
D,25,15,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.3,1.0,1.0,True,745.9247627887734,0.8036635297803243,47.21666566513959,55.74838020921687
D,25,15,125,0.3,1.0,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,15,125,0.5,0.0,0.0,True,,,,
D,25,15,125,0.5,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.5,0.0,0.5,True,,,,
D,25,15,125,0.5,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.5,0.0,1.0,True,,,,
D,25,15,125,0.5,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.5,0.1,0.0,True,,,,
D,25,15,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.5,0.1,0.5,True,,,,
D,25,15,125,0.5,0.1,0.5,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
D,25,15,125,0.5,0.1,1.0,True,,,,
D,25,15,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,15,125,0.5,1.0,0.0,True,,,,
D,25,15,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.5,1.0,0.5,True,,,,
D,25,15,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,15,125,0.5,1.0,1.0,True,2021.2296713753062,0.6682228664900722,28.375563888784086,42.359082413212896
D,25,15,125,0.5,1.0,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,15,125,0.95,0.0,0.0,True,,,,
D,25,15,125,0.95,0.0,0.0,False,,,,
D,25,15,125,0.95,0.0,0.5,True,,,,
D,25,15,125,0.95,0.0,0.5,False,,,,
D,25,15,125,0.95,0.0,1.0,True,,,,
D,25,15,125,0.95,0.0,1.0,False,,,,
D,25,15,125,0.95,0.1,0.0,True,,,,
D,25,15,125,0.95,0.1,0.0,False,,,,
D,25,15,125,0.95,0.1,0.5,True,,,,
D,25,15,125,0.95,0.1,0.5,False,,,,
D,25,15,125,0.95,0.1,1.0,True,,,,
D,25,15,125,0.95,0.1,1.0,False,,,,
D,25,15,125,0.95,1.0,0.0,True,,,,
D,25,15,125,0.95,1.0,0.0,False,,,,
D,25,15,125,0.95,1.0,0.5,True,,,,
D,25,15,125,0.95,1.0,0.5,False,,,,
D,25,15,125,0.95,1.0,1.0,True,,,,
D,25,15,125,0.95,1.0,1.0,False,,,,
D,25,20,115,0.3,0.0,0.0,True,,,,
D,25,20,115,0.3,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,0.0,0.5,True,,,,
D,25,20,115,0.3,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,0.0,1.0,True,,,,
D,25,20,115,0.3,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,0.1,0.0,True,,,,
D,25,20,115,0.3,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,0.1,0.5,True,,,,
D,25,20,115,0.3,0.1,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,0.1,1.0,True,,,,
D,25,20,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,20,115,0.3,1.0,0.0,True,,,,
D,25,20,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,1.0,0.5,True,,,,
D,25,20,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.3,1.0,1.0,True,350.71623530591586,0.8225387977655404,40.69812480187072,50.293905891892756
D,25,20,115,0.3,1.0,1.0,False,,,,
D,25,20,115,0.5,0.0,0.0,True,,,,
D,25,20,115,0.5,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,0.0,0.5,True,,,,
D,25,20,115,0.5,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,0.0,1.0,True,,,,
D,25,20,115,0.5,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,0.1,0.0,True,,,,
D,25,20,115,0.5,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,0.1,0.5,True,,,,
D,25,20,115,0.5,0.1,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,0.1,1.0,True,,,,
D,25,20,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,20,115,0.5,1.0,0.0,True,,,,
D,25,20,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,1.0,0.5,True,,,,
D,25,20,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,20,115,0.5,1.0,1.0,True,2491.6322633249174,0.6726914038010625,31.217646205084332,42.7022866251095
D,25,20,115,0.5,1.0,1.0,False,,,,
D,25,20,115,0.95,0.0,0.0,True,,,,
D,25,20,115,0.95,0.0,0.0,False,,,,
D,25,20,115,0.95,0.0,0.5,True,,,,
D,25,20,115,0.95,0.0,0.5,False,,,,
D,25,20,115,0.95,0.0,1.0,True,,,,
D,25,20,115,0.95,0.0,1.0,False,,,,
D,25,20,115,0.95,0.1,0.0,True,,,,
D,25,20,115,0.95,0.1,0.0,False,,,,
D,25,20,115,0.95,0.1,0.5,True,,,,
D,25,20,115,0.95,0.1,0.5,False,,,,
D,25,20,115,0.95,0.1,1.0,True,,,,
D,25,20,115,0.95,0.1,1.0,False,,,,
D,25,20,115,0.95,1.0,0.0,True,,,,
D,25,20,115,0.95,1.0,0.0,False,,,,
D,25,20,115,0.95,1.0,0.5,True,,,,
D,25,20,115,0.95,1.0,0.5,False,,,,
D,25,20,115,0.95,1.0,1.0,True,,,,
D,25,20,115,0.95,1.0,1.0,False,,,,
D,25,20,120,0.3,0.0,0.0,True,,,,
D,25,20,120,0.3,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,0.0,0.5,True,,,,
D,25,20,120,0.3,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,0.0,1.0,True,,,,
D,25,20,120,0.3,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,0.1,0.0,True,,,,
D,25,20,120,0.3,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,0.1,0.5,True,,,,
D,25,20,120,0.3,0.1,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,0.1,1.0,True,,,,
D,25,20,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,20,120,0.3,1.0,0.0,True,,,,
D,25,20,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,1.0,0.5,True,,,,
D,25,20,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.3,1.0,1.0,True,444.25594804530596,0.8165865179428574,42.74335452321979,52.08209438552069
D,25,20,120,0.3,1.0,1.0,False,,,,
D,25,20,120,0.5,0.0,0.0,True,,,,
D,25,20,120,0.5,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,0.0,0.5,True,,,,
D,25,20,120,0.5,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,0.0,1.0,True,,,,
D,25,20,120,0.5,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,0.1,0.0,True,,,,
D,25,20,120,0.5,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,0.1,0.5,True,,,,
D,25,20,120,0.5,0.1,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,0.1,1.0,True,,,,
D,25,20,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,20,120,0.5,1.0,0.0,True,,,,
D,25,20,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,1.0,0.5,True,,,,
D,25,20,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,20,120,0.5,1.0,1.0,True,2491.1618316215586,0.6676337630940388,29.025864971555322,42.314221223933046
D,25,20,120,0.5,1.0,1.0,False,,,,
D,25,20,120,0.95,0.0,0.0,True,,,,
D,25,20,120,0.95,0.0,0.0,False,,,,
D,25,20,120,0.95,0.0,0.5,True,,,,
D,25,20,120,0.95,0.0,0.5,False,,,,
D,25,20,120,0.95,0.0,1.0,True,,,,
D,25,20,120,0.95,0.0,1.0,False,,,,
D,25,20,120,0.95,0.1,0.0,True,,,,
D,25,20,120,0.95,0.1,0.0,False,,,,
D,25,20,120,0.95,0.1,0.5,True,,,,
D,25,20,120,0.95,0.1,0.5,False,,,,
D,25,20,120,0.95,0.1,1.0,True,,,,
D,25,20,120,0.95,0.1,1.0,False,,,,
D,25,20,120,0.95,1.0,0.0,True,,,,
D,25,20,120,0.95,1.0,0.0,False,,,,
D,25,20,120,0.95,1.0,0.5,True,,,,
D,25,20,120,0.95,1.0,0.5,False,,,,
D,25,20,120,0.95,1.0,1.0,True,,,,
D,25,20,120,0.95,1.0,1.0,False,,,,
D,25,20,125,0.3,0.0,0.0,True,,,,
D,25,20,125,0.3,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,0.0,0.5,True,,,,
D,25,20,125,0.3,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,0.0,1.0,True,,,,
D,25,20,125,0.3,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,0.1,0.0,True,,,,
D,25,20,125,0.3,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,0.1,0.5,True,,,,
D,25,20,125,0.3,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,0.1,1.0,True,,,,
D,25,20,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,20,125,0.3,1.0,0.0,True,,,,
D,25,20,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,1.0,0.5,True,,,,
D,25,20,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.3,1.0,1.0,True,554.0230850865171,0.8108887702294065,44.79552569187699,53.824820415907325
D,25,20,125,0.3,1.0,1.0,False,,,,
D,25,20,125,0.5,0.0,0.0,True,,,,
D,25,20,125,0.5,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,0.0,0.5,True,,,,
D,25,20,125,0.5,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,0.0,1.0,True,,,,
D,25,20,125,0.5,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,0.1,0.0,True,,,,
D,25,20,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,0.1,0.5,True,,,,
D,25,20,125,0.5,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,0.1,1.0,True,,,,
D,25,20,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
D,25,20,125,0.5,1.0,0.0,True,,,,
D,25,20,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,1.0,0.5,True,,,,
D,25,20,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
D,25,20,125,0.5,1.0,1.0,True,2490.8976415382153,0.6633699257454786,26.99812427670878,42.1930213589122
D,25,20,125,0.5,1.0,1.0,False,,,,
D,25,20,125,0.95,0.0,0.0,True,,,,
D,25,20,125,0.95,0.0,0.0,False,,,,
D,25,20,125,0.95,0.0,0.5,True,,,,
D,25,20,125,0.95,0.0,0.5,False,,,,
D,25,20,125,0.95,0.0,1.0,True,,,,
D,25,20,125,0.95,0.0,1.0,False,,,,
D,25,20,125,0.95,0.1,0.0,True,,,,
D,25,20,125,0.95,0.1,0.0,False,,,,
D,25,20,125,0.95,0.1,0.5,True,,,,
D,25,20,125,0.95,0.1,0.5,False,,,,
D,25,20,125,0.95,0.1,1.0,True,,,,
D,25,20,125,0.95,0.1,1.0,False,,,,
D,25,20,125,0.95,1.0,0.0,True,,,,
